True_Label,Tabular_Prob,Text_Prob,Fusion_Prob
0,0.085603446,0.03097608,0.058289763
0,0.065396935,0.057611696,0.061504316
0,0.048984326,0.07063992,0.059812125
0,0.11823031,0.03964814,0.07893923
0,0.07642118,0.18731797,0.13186957
0,0.37793112,0.174184,0.27605754
0,0.06936987,0.030713469,0.050041668
1,0.083672926,0.075587936,0.079630435
0,0.052311633,0.09583623,0.07407393
0,0.08290579,0.029775573,0.056340683
0,0.03334131,0.12282871,0.078085005
0,0.055691816,0.18885078,0.1222713
0,0.022234004,0.036225293,0.029229648
0,0.056658413,0.04351419,0.0500863
0,0.08961528,0.10347744,0.09654636
0,0.12092854,0.07057872,0.095753625
1,0.6261934,0.28208262,0.454138
0,0.08486456,0.010505049,0.047684804
0,0.054567248,0.069205575,0.06188641
0,0.09316728,0.085272744,0.08922002
0,0.18113849,0.04386267,0.11250058
0,0.05668201,0.12943205,0.09305703
0,0.2552707,0.100034095,0.17765239
1,0.53263646,0.08242404,0.30753025
0,0.053801827,0.05200654,0.05290418
0,0.09575496,0.12236391,0.10905944
0,0.06631487,0.085248984,0.07578193
0,0.013233003,0.096118145,0.054675575
1,0.5114145,0.25387025,0.3826424
0,0.05471245,0.026171826,0.04044214
0,0.10259359,0.02283987,0.06271673
0,0.049677037,0.063524835,0.056600936
0,0.06360948,0.35415006,0.20887977
0,0.06904378,0.11036787,0.089705825
0,0.058533937,0.1059989,0.08226642
0,0.008497488,0.040379785,0.024438636
0,0.21423806,0.13119157,0.17271481
0,0.35911074,0.09297339,0.22604206
1,0.037350148,0.26811102,0.15273058
0,0.028132569,0.06136129,0.044746928
0,0.053098425,0.033188205,0.043143317
0,0.041420456,0.12360208,0.08251127
0,0.04926701,0.18043356,0.11485028
0,0.069166005,0.1333608,0.101263404
0,0.023364678,0.06758438,0.04547453
0,0.10793669,0.039984595,0.07396064
0,0.31045732,0.17411515,0.24228624
0,0.29564896,0.19099234,0.24332064
1,0.57702416,0.14645527,0.36173972
0,0.03605992,0.012341284,0.024200602
0,0.10177364,0.049454257,0.075613946
0,0.12066753,0.07643028,0.098548904
0,8.697773e-05,0.09227666,0.04618182
0,0.034238525,0.08777734,0.06100793
0,0.0451278,0.07352758,0.05932769
0,0.23097833,0.24015576,0.23556703
0,0.19231057,0.07842126,0.13536592
0,0.025583673,0.017297592,0.021440633
0,0.032723147,0.038909193,0.03581617
0,0.18141559,0.07404613,0.12773086
1,0.08320047,0.19941255,0.14130652
0,0.15248059,0.1602827,0.15638164
1,0.20979016,0.12112106,0.16545561
0,0.049074534,0.15519582,0.102135174
1,0.15783754,0.07368517,0.115761355
0,0.00014815839,0.14875302,0.07445059
0,0.11830719,0.07290892,0.095608056
0,0.19096111,0.16285662,0.17690887
0,0.014249909,0.021703996,0.017976953
0,0.11817045,0.23215914,0.17516479
0,0.47366613,0.32419923,0.3989327
1,0.041038163,0.12677693,0.083907545
0,0.093288824,0.049972918,0.07163087
0,0.031937845,0.10625976,0.0690988
0,0.15141082,0.16479148,0.15810114
0,0.011392876,0.22742486,0.11940887
0,0.034439623,0.031822726,0.033131175
1,0.14676762,0.2762186,0.2114931
1,0.063744344,0.09389517,0.07881975
0,0.49159485,0.23008479,0.3608398
0,0.12872009,0.093230985,0.11097553
0,0.3332504,0.06160872,0.19742957
0,0.08622249,0.12924883,0.10773566
1,0.40500224,0.08201745,0.24350984
0,0.046683174,0.059024487,0.05285383
0,0.13660625,0.14352432,0.14006528
1,0.6413651,0.18687315,0.41411912
1,0.17632331,0.1460356,0.16117945
0,0.19431375,0.085179254,0.1397465
0,0.031336565,0.06889792,0.05011724
0,0.21164678,0.12923148,0.17043912
0,0.09719846,0.022774767,0.059986614
0,0.045189433,0.039767493,0.042478465
0,0.012724247,0.006838649,0.009781448
0,0.2172007,0.060984228,0.13909246
1,0.26508883,0.079132244,0.17211053
0,0.5128184,0.15909456,0.33595648
0,0.109938435,0.08827219,0.09910531
0,0.12409912,0.055415016,0.08975707
0,0.0058421097,0.107041605,0.05644186
0,0.05494712,0.1558403,0.10539371
0,0.018726623,0.13808173,0.07840417
0,0.1090743,0.14811209,0.12859319
1,0.014032506,0.03859747,0.026314987
0,0.0647672,0.06490121,0.06483421
0,0.07332376,0.097993955,0.085658856
0,0.21529469,0.087373555,0.15133412
0,0.14484183,0.036216445,0.090529144
0,0.045744073,0.028320683,0.037032377
0,0.117291324,0.28092563,0.19910848
0,0.059276108,0.050416693,0.0548464
0,0.06621152,0.2545324,0.16037196
0,0.0068460046,0.20250198,0.104674
0,0.06194364,0.084440336,0.073191985
1,0.19092165,0.19855887,0.19474027
0,0.13853762,0.26262462,0.20058112
0,0.11310338,0.021681113,0.067392245
0,0.007222013,0.17185076,0.089536384
0,0.5002859,0.23496522,0.36762556
0,0.00011922248,0.028823877,0.01447155
0,0.3937776,0.13488874,0.2643332
0,0.08548531,0.015644928,0.05056512
1,0.6844022,0.058542766,0.3714725
0,0.17939849,0.08576241,0.13258046
0,0.039205737,0.023780853,0.031493295
0,0.076943785,0.061475612,0.069209695
0,0.2342419,0.12082746,0.17753468
0,0.32328358,0.10667371,0.21497865
0,0.03555114,0.0662342,0.05089267
0,0.11749435,0.06949037,0.09349236
0,0.048630945,0.023735343,0.036183145
0,0.055060696,0.00968238,0.032371536
0,0.110538855,0.1651097,0.13782427
0,0.06403701,0.11484569,0.08944135
0,0.43141383,0.26578334,0.3485986
0,0.04814629,0.022017501,0.035081893
0,0.22380698,0.06719877,0.14550287
0,0.0076146824,0.013467515,0.010541098
0,0.049551897,0.22036153,0.13495672
0,0.0068588294,0.081086576,0.0439727
0,0.035752516,0.21371661,0.124734566
0,0.09403618,0.19854183,0.146289
1,0.13003351,0.54848903,0.33926126
0,0.0077082603,0.02876684,0.01823755
0,0.32149574,0.19020332,0.25584954
0,0.07571273,0.030731054,0.053221893
0,0.23187958,0.07716339,0.15452148
0,0.057925977,0.20700887,0.13246742
0,0.08070773,0.12142082,0.10106428
0,0.011617429,0.087367855,0.049492642
0,0.5420801,0.08791207,0.3149961
0,0.2720794,0.09971221,0.1858958
0,0.030614693,0.075188085,0.052901387
0,0.026565034,0.11926451,0.07291477
0,0.053108253,0.12929298,0.09120062
1,0.26522985,0.14505218,0.20514101
0,0.023811525,0.05829167,0.041051596
0,0.035911176,0.075061426,0.0554863
0,0.036761235,0.032196626,0.034478933
0,0.14673255,0.07003245,0.1083825
0,0.09535357,0.029744174,0.062548876
0,0.094883755,0.16206203,0.1284729
0,0.025612598,0.0757998,0.0507062
0,0.22319381,0.064400926,0.14379737
0,0.078389786,0.086481795,0.08243579
0,0.22081293,0.0939281,0.15737051
0,0.077868946,0.1588325,0.11835073
0,0.036330495,0.1472391,0.0917848
0,0.18414648,0.029043697,0.106595084
1,0.25835848,0.0955206,0.17693955
0,0.12344632,0.17453086,0.14898859
0,0.028253248,0.15898842,0.09362083
0,0.04578523,0.015458255,0.030621743
0,0.057617314,0.2299173,0.14376731
0,0.024677891,0.062880844,0.043779366
0,0.034906823,0.037707075,0.036306947
0,0.03750727,0.04745269,0.042479977
0,0.07811258,0.08081224,0.07946241
0,0.11865533,0.055334453,0.086994894
0,0.135187,0.075286254,0.10523663
1,0.5700283,0.16287425,0.36645126
0,0.08045601,0.013578912,0.047017463
0,0.039216686,0.17377187,0.10649428
0,0.1297744,0.060612913,0.09519366
0,0.046585295,0.033845384,0.04021534
0,0.031692058,0.16203809,0.09686507
0,0.0972576,0.05225834,0.07475797
0,0.008836552,0.025933262,0.017384907
0,0.1588989,0.24261327,0.20075609
0,0.29945305,0.080402516,0.18992779
1,0.15986772,0.13888188,0.1493748
0,0.14819846,0.06859937,0.108398914
0,0.05338999,0.12624824,0.08981912
0,0.34042966,0.19029036,0.26536
0,0.09109064,0.050187465,0.07063905
0,0.035288457,0.15482752,0.09505799
0,0.07039953,0.04634597,0.05837275
0,0.23868038,0.08903364,0.16385701
0,0.02738449,0.06871403,0.04804926
0,0.09690573,0.16893303,0.13291939
0,0.053722773,0.18375932,0.11874104
0,0.053887445,0.0100096585,0.03194855
0,0.049905267,0.09921671,0.074560985
0,0.0628009,0.066680074,0.06474049
0,0.018602453,0.10556833,0.06208539
0,0.11808376,0.05762591,0.08785483
1,0.116695054,0.22324261,0.16996883
0,0.113464996,0.055112116,0.08428855
0,0.15326838,0.068186715,0.11072755
0,0.35388222,0.059998073,0.20694014
0,0.062424514,0.020320252,0.04137238
0,0.01446065,0.038920645,0.026690647
0,0.021182043,0.017418165,0.019300103
0,0.038600948,0.04661397,0.042607456
0,0.19805436,0.060262796,0.12915857
0,0.009796158,0.042386733,0.026091445
0,0.033462524,0.068813086,0.051137805
1,0.47370505,0.116141155,0.2949231
0,0.07526938,0.11957768,0.09742353
0,0.39847818,0.15790252,0.27819034
0,0.09384331,0.12619108,0.110017195
0,0.08204128,0.068737246,0.075389266
0,0.106748916,0.20207448,0.1544117
0,0.4349017,0.08250997,0.25870585
0,0.09337421,0.10340328,0.09838875
0,0.19572945,0.12685445,0.16129196
0,0.049322788,0.21392214,0.13162246
0,0.38878152,0.20768246,0.298232
0,0.08108268,0.19062537,0.13585402
0,0.11812894,0.015795471,0.066962205
0,0.03500058,0.009576471,0.022288525
1,0.2490108,0.075244576,0.16212769
0,0.038369767,0.0759303,0.057150032
0,0.036306836,0.025840214,0.031073526
0,0.058353357,0.09452604,0.07643969
0,0.056033418,0.11311513,0.084574275
0,0.07893542,0.16530564,0.12212053
1,0.47218072,0.251765,0.36197287
0,0.06331824,0.14348803,0.103403136
0,0.05731417,0.019815708,0.03856494
0,0.010973081,0.049286816,0.030129949
0,0.14905462,0.05491193,0.10198327
0,0.46398383,0.08760968,0.27579677
0,0.31662738,0.17298755,0.24480747
1,0.25517517,0.14743212,0.20130365
0,0.032756586,0.024547389,0.028651986
0,0.07623465,0.04002502,0.058129836
0,0.10188769,0.05228533,0.07708651
1,0.3260353,0.11439526,0.22021528
0,0.06584703,0.09102169,0.07843436
0,0.05695207,0.40928656,0.23311931
0,0.121158674,0.0466138,0.083886236
0,0.10832288,0.010123007,0.059222944
0,0.24774453,0.11272164,0.18023309
0,0.03805768,0.18683383,0.11244576
0,0.0904685,0.06791848,0.07919349
0,0.053102043,0.0899398,0.071520925
0,0.06477881,0.04564495,0.05521188
0,0.3235052,0.15738598,0.24044558
0,0.10786958,0.10935279,0.10861118
0,0.65746516,0.13849786,0.39798152
0,0.073085584,0.11386983,0.09347771
0,0.60582125,0.17112058,0.38847092
0,0.0759079,0.0733028,0.074605346
0,0.029192938,0.060424592,0.044808764
1,0.13354878,0.16976425,0.15165651
1,0.5067668,0.038285606,0.2725262
0,0.20740163,0.16891815,0.18815988
0,0.27644062,0.11191281,0.19417672
0,0.16769543,0.119138815,0.14341712
0,0.08197399,0.03131364,0.056643814
0,0.3440385,0.24282278,0.29343063
0,0.030456956,0.037807424,0.03413219
0,0.12874438,0.026068728,0.077406555
0,0.003337411,0.055696473,0.029516941
0,0.042827934,0.10396415,0.07339604
0,0.3846903,0.083955914,0.23432311
0,0.068517484,0.047450855,0.05798417
0,0.04721862,0.0297906,0.03850461
0,0.1784678,0.07841015,0.12843898
0,0.31510267,0.121905155,0.2185039
1,0.027420416,0.69575876,0.36158958
0,0.009443562,0.0999632,0.05470338
0,0.070955,0.07232586,0.07164043
0,0.09164952,0.030756213,0.061202865
0,0.12220438,0.13381302,0.1280087
0,0.0472749,0.078201436,0.062738165
0,0.26492292,0.13398926,0.1994561
0,0.058781795,0.22204924,0.14041552
0,0.005135166,0.07374285,0.039439008
1,0.19258563,0.23612146,0.21435355
0,0.006526703,0.057792455,0.032159578
0,0.09016303,0.1903184,0.14024071
0,0.022443194,0.087405466,0.05492433
0,0.19204403,0.040617753,0.11633089
0,0.13453412,0.1674897,0.15101191
0,0.10032469,0.059637725,0.07998121
0,0.15940414,0.06607372,0.11273894
0,0.14026111,0.07233562,0.10629837
0,0.087786965,0.16761832,0.12770264
0,0.046292678,0.051640935,0.048966806
0,0.43769264,0.17908938,0.308391
1,0.18759157,0.83711356,0.5123526
0,0.06294123,0.015797723,0.03936948
0,0.08638224,0.17406783,0.13022503
1,0.28193486,0.25210124,0.26701805
0,0.017102046,0.036383424,0.026742734
0,0.012983878,0.074750036,0.04386696
0,0.08432361,0.123662904,0.10399325
0,0.34353617,0.008654992,0.17609558
0,0.13448408,0.029892458,0.08218827
0,0.092973515,0.1609846,0.12697905
0,0.02191865,0.16689073,0.09440469
0,0.041506488,0.0869677,0.064237095
1,0.11643336,0.08026242,0.09834789
0,0.01675946,0.0637617,0.040260583
0,0.05390033,0.018979128,0.03643973
0,0.58010435,0.1762794,0.3781919
0,0.104336716,0.045436006,0.07488636
0,0.05417467,0.0752521,0.06471339
0,0.24520448,0.22199292,0.23359871
0,0.388541,0.23451799,0.31152952
0,0.060827114,0.08049572,0.07066142
0,0.0586664,0.07885748,0.068761945
0,0.11122369,0.021350866,0.06628728
0,0.09976243,0.11191295,0.10583769
1,0.41645682,0.20937024,0.31291354
0,0.03532555,0.19001468,0.11267011
0,0.15575224,0.084066294,0.11990927
0,0.14613393,0.02744256,0.086788245
1,0.23783961,0.7187273,0.47828346
0,0.042190447,0.10037407,0.07128226
0,0.03342111,0.024041533,0.028731322
0,0.0346926,0.033683162,0.034187883
1,0.30985597,0.20167044,0.2557632
0,0.05661886,0.24690415,0.1517615
0,0.0023474668,0.049474772,0.025911119
1,0.6294781,0.1442231,0.3868506
0,0.03825153,0.0664441,0.052347817
0,0.057818133,0.12779818,0.09280816
1,0.70665836,0.12506703,0.41586268
0,0.37405667,0.06169844,0.21787755
0,0.06354196,0.01584957,0.039695766
0,0.3655519,0.112239145,0.23889552
0,0.017738326,0.014188657,0.015963491
0,0.03510301,0.14183617,0.08846959
0,0.12366706,0.1756279,0.14964747
0,0.03374463,0.041478887,0.03761176
0,0.10671809,0.107004605,0.10686135
0,0.040765766,0.07922366,0.059994712
0,0.09380202,0.19965214,0.14672709
0,0.012949879,0.08097486,0.04696237
0,0.13335101,0.09568209,0.114516556
0,0.15142645,0.23385873,0.1926426
0,0.14039926,0.0739242,0.10716173
0,0.07166792,0.030950414,0.051309165
1,0.40589222,0.074409224,0.24015072
0,0.14867307,0.1077256,0.12819934
0,0.07877857,0.16686456,0.12282157
0,0.03281863,0.06659859,0.04970861
0,0.04189754,0.08066222,0.061279878
0,0.01560092,0.1929072,0.10425406
0,0.016565308,0.099106446,0.057835877
0,0.12264256,0.13605624,0.12934941
0,0.033137273,0.04566824,0.039402757
0,0.27485862,0.07081107,0.17283484
0,0.016409542,0.073622495,0.04501602
0,0.12775575,0.19265503,0.1602054
0,0.46701202,0.09881429,0.28291315
0,0.24017699,0.096525945,0.16835147
0,0.24116328,0.040580265,0.14087178
0,0.10047114,0.081601046,0.091036096
1,0.68576777,0.14222534,0.41399655
0,0.007530334,0.05886673,0.03319853
0,0.04223013,0.11230501,0.07726757
0,0.041232485,0.042018738,0.04162561
0,0.019017704,0.023512382,0.021265043
0,0.12428771,0.18419634,0.15424202
0,0.055374682,0.06603176,0.06070322
0,0.0155791575,0.10217146,0.058875307
1,0.11342233,0.09040179,0.10191206
0,0.026160173,0.05909749,0.042628832
0,0.023237724,0.13071543,0.076976575
0,0.07571223,0.027395638,0.05155393
0,0.13691224,0.085059084,0.11098567
0,0.21799178,0.12927367,0.17363273
0,0.028326752,0.079844,0.054085374
0,0.048199646,0.10621277,0.07720621
0,0.09423261,0.051421862,0.072827235
1,0.5665664,0.27410302,0.4203347
0,0.07895879,0.0882012,0.083579995
0,0.1327559,0.047583856,0.09016988
0,0.02740732,0.08556989,0.056488603
0,0.04229106,0.012581228,0.027436145
0,0.043269,0.14406191,0.09366545
0,0.049408652,0.008305333,0.028856993
0,0.08378388,0.044963717,0.0643738
0,0.031986143,0.05064961,0.041317876
0,0.01076073,0.022686046,0.016723387
0,0.08554025,0.035568018,0.060554132
0,0.08464314,0.12306255,0.103852846
0,0.15994258,0.062266435,0.11110451
0,0.14569488,0.021426886,0.083560884
1,0.10433917,0.24302363,0.17368141
0,0.07500846,0.17119293,0.1231007
0,0.26385066,0.13677697,0.2003138
1,0.20130731,0.10040774,0.15085752
0,0.024975616,0.019765204,0.02237041
0,0.21914934,0.11546966,0.1673095
0,0.034623835,0.009812602,0.022218218
0,0.13317603,0.11808669,0.12563136
0,0.104120374,0.13158593,0.11785315
1,0.26541287,0.22739375,0.2464033
0,0.06993797,0.18136133,0.12564965
0,0.05507877,0.037384562,0.046231665
0,0.13022804,0.12561819,0.12792312
0,0.013869536,0.13150716,0.07268835
0,0.07221942,0.14961344,0.11091643
0,0.112732604,0.18696317,0.1498479
0,0.009937502,0.01785036,0.013893931
0,0.10785053,0.14629641,0.12707347
0,0.060032547,0.12111387,0.09057321
0,0.0455317,0.08493953,0.065235615
0,0.013280996,0.103708625,0.05849481
0,0.096614696,0.031899482,0.064257085
0,0.006227106,0.016308734,0.01126792
0,0.00014774334,0.10526502,0.052706383
1,0.21820071,0.10975979,0.16398025
0,0.17137352,0.02457965,0.09797658
1,0.1775801,0.21192694,0.19475353
1,0.019211119,0.21091399,0.11506255
0,0.07927667,0.07049187,0.07488427
0,0.38763353,0.17219423,0.27991387
0,0.21989305,0.0822127,0.15105288
0,0.15166698,0.029844025,0.09075551
0,0.12458152,0.028830225,0.07670587
0,0.15523745,0.04318733,0.09921239
0,0.011146872,0.26546776,0.13830732
0,0.041139297,0.227482,0.13431065
0,0.10309755,0.07801817,0.09055786
0,0.51868016,0.3246128,0.42164648
0,0.4214618,0.07376992,0.24761586
0,0.021020113,0.09962619,0.060323153
0,0.045000087,0.03885007,0.04192508
0,0.15766837,0.07878531,0.11822684
0,0.020909732,0.18193823,0.10142398
0,0.15696181,0.06837143,0.11266662
0,0.036937106,0.07111301,0.05402506
0,0.04915724,0.09499462,0.07207593
0,0.06312742,0.13690493,0.10001618
0,0.015144782,0.1257784,0.07046159
0,0.01078556,0.15610097,0.08344327
0,0.14810197,0.11240135,0.13025166
1,0.4867399,0.25247985,0.3696099
0,0.009160888,0.047672536,0.028416712
0,0.2918112,0.22468129,0.25824624
0,0.03228109,0.061034683,0.046657886
0,0.025854763,0.13277917,0.079316966
1,0.07974659,0.047960777,0.06385368
1,0.039760545,0.12741856,0.083589554
0,0.015880706,0.13063993,0.073260315
0,0.40921438,0.12209892,0.26565665
0,0.037107415,0.034300305,0.03570386
0,0.04519805,0.21436808,0.12978306
1,0.0005598606,0.61559486,0.30807737
0,0.13512331,0.035145517,0.08513442
1,0.3026538,0.6865477,0.49460074
0,0.016503911,0.06053579,0.038519852
1,0.18119651,0.0807979,0.13099721
0,0.23116377,0.07593512,0.15354945
0,0.15916745,0.07002309,0.11459527
0,0.14906806,0.13572465,0.14239636
0,0.043472786,0.074948885,0.059210837
1,0.3092138,0.26642254,0.28781816
0,0.022386007,0.017330058,0.019858032
1,0.08811143,0.03670435,0.06240789
0,0.012656914,0.042322323,0.027489617
0,0.03096979,0.12391769,0.07744374
0,0.23639673,0.058492463,0.14744459
0,0.04221546,0.100316145,0.0712658
0,0.089746915,0.035340685,0.0625438
0,0.052334968,0.025385575,0.038860273
0,0.059891373,0.053713854,0.056802616
0,0.027607229,0.034059834,0.030833531
0,0.41428745,0.21456106,0.31442425
0,0.4777919,0.12132201,0.29955697
0,0.05149144,0.17987484,0.11568314
0,0.015109575,0.071443334,0.043276455
0,0.0879799,0.14214657,0.115063235
0,0.10416688,0.07408426,0.08912557
0,0.10857156,0.011253132,0.059912346
0,0.042033613,0.071961515,0.056997564
0,0.016129263,0.030286897,0.02320808
0,0.065711565,0.124322385,0.09501697
0,0.24958703,0.27760747,0.26359725
0,0.04308854,0.065152705,0.054120623
1,0.079780474,0.10997117,0.09487583
0,0.15264599,0.09392921,0.1232876
0,0.039830104,0.14799182,0.09391096
0,0.049574427,0.096746795,0.07316061
0,0.082359925,0.025932409,0.054146167
0,0.09411266,0.047769763,0.07094121
0,0.16190529,0.053958174,0.10793173
0,0.099187486,0.13078643,0.114986956
0,0.10869393,0.07253339,0.09061366
0,0.089406244,0.1454885,0.117447376
0,0.13893077,0.039328977,0.08912987
0,0.18368316,0.036827046,0.1102551
0,0.06734309,0.059207022,0.063275054
0,0.21427655,0.022533804,0.11840518
0,0.30501315,0.11331848,0.20916581
0,0.17470674,0.15416226,0.1644345
1,0.47969562,0.09445019,0.2870729
0,0.03907676,0.037181184,0.038128972
0,0.25349098,0.08740063,0.1704458
0,0.12004314,0.067165546,0.09360434
0,0.07329382,0.18507196,0.12918289
0,0.04047586,0.06395535,0.052215606
0,0.022350928,0.022507282,0.022429105
0,0.013821805,0.18682973,0.10032577
1,0.0016200783,0.87941104,0.44051555
1,0.34110516,0.17780036,0.25945276
0,0.005170149,0.18500254,0.09508634
0,0.09160972,0.0512322,0.07142096
0,0.30869335,0.026731597,0.16771248
0,0.09679867,0.038240008,0.06751934
0,0.123415925,0.115570396,0.11949316
0,0.25676578,0.14799105,0.20237842
0,0.08590708,0.105046414,0.09547675
0,0.017081242,0.07317444,0.04512784
0,0.048316225,0.12331723,0.085816726
0,0.096381545,0.029861832,0.06312169
1,0.30353317,0.11712857,0.21033087
0,0.027026327,0.009498203,0.018262265
0,0.0093698,0.100013584,0.05469169
0,0.07280912,0.14630309,0.10955611
0,0.036878172,0.04796086,0.042419516
0,0.059229102,0.09056441,0.07489675
0,0.0464723,0.052434158,0.04945323
0,0.057726137,0.053912044,0.05581909
0,0.14965661,0.032637216,0.091146916
0,0.20527248,0.0123205045,0.10879649
1,0.11082531,0.08230243,0.09656387
0,0.029214967,0.01061007,0.019912519
0,0.1309484,0.012577769,0.07176308
0,0.23074761,0.17669135,0.20371948
0,0.24891123,0.17012449,0.20951787
0,0.06501051,0.13789302,0.10145177
0,0.09732991,0.084588654,0.09095928
0,0.033754162,0.12506337,0.079408765
0,0.061550137,0.048558332,0.055054232
0,0.0856929,0.01713747,0.051415183
0,0.16473636,0.042366043,0.1035512
0,0.27546507,0.09919704,0.18733105
0,0.070460774,0.16651052,0.118485644
0,0.031810243,0.07056907,0.051189654
0,0.031028625,0.25482404,0.14292634
0,0.023504188,0.06877292,0.046138555
0,0.2870166,0.1125453,0.19978094
0,0.046111587,0.26099497,0.15355328
0,0.038226657,0.02835424,0.03329045
0,0.021494864,0.17414907,0.097821966
1,0.11387779,0.13423887,0.12405833
0,0.05025717,0.11616666,0.08321191
0,0.057450183,0.12128721,0.0893687
0,0.07758624,0.11583766,0.09671195
0,0.467286,0.19325387,0.33026993
0,0.017275153,0.024323486,0.02079932
0,0.1024498,0.041439924,0.07194486
0,0.27910677,0.09121782,0.18516229
0,0.0059330966,0.018639652,0.012286374
0,0.051627297,0.13032955,0.09097842
1,0.4433244,0.11244239,0.27788338
0,0.23428676,0.07038275,0.15233475
0,0.1966229,0.02107951,0.1088512
0,0.18892075,0.11807311,0.15349694
0,0.07087998,0.023109002,0.046994492
0,0.10002458,0.11090272,0.105463654
0,0.10631742,0.103780024,0.10504872
1,0.38668114,0.04481997,0.21575056
0,0.42338395,0.1183857,0.2708848
0,0.117749326,0.106437065,0.112093195
0,0.019697588,0.043020163,0.031358875
0,0.02187699,0.019582435,0.020729713
0,0.15710172,0.17015228,0.163627
0,0.09975376,0.060128488,0.07994112
1,0.12784557,0.2492195,0.18853253
0,0.012014605,0.021649903,0.016832255
0,0.46781668,0.0590341,0.26342538
0,0.040927477,0.0145363165,0.027731897
0,0.41520762,0.060542192,0.23787491
0,0.04836546,0.028015574,0.038190518
0,0.054003105,0.022369852,0.03818648
0,0.30792215,0.053969484,0.18094581
1,0.08786835,0.04948086,0.0686746
0,0.031684376,0.017143978,0.024414178
0,0.019309992,0.07490757,0.04710878
0,0.0659924,0.09717037,0.081581384
0,0.1734722,0.07325688,0.12336454
0,0.015693497,0.120705664,0.06819958
0,0.026394535,0.15584467,0.0911196
0,0.10890448,0.18080331,0.14485389
0,0.1689929,0.09348998,0.13124144
0,0.19818032,0.1326628,0.16542156
0,0.06285028,0.062815085,0.06283268
0,0.09231326,0.05860844,0.07546085
0,0.07001392,0.03545006,0.05273199
0,0.057541672,0.0074616396,0.032501657
0,0.23369455,0.21700056,0.22534755
0,0.000111163135,0.06882366,0.03446741
0,0.0068582767,0.03562998,0.02124413
0,0.19601768,0.18658395,0.19130081
0,0.06569826,0.18224889,0.12397358
0,0.050586533,0.070840016,0.060713276
0,0.0061551267,0.035639502,0.020897314
0,0.03949892,0.08612955,0.062814236
0,0.023981124,0.07357035,0.048775736
0,0.07213848,0.026430666,0.049284574
0,0.05306968,0.7608019,0.4069358
0,0.078495316,0.16349682,0.12099607
0,0.122406304,0.04415694,0.08328162
1,0.04440607,0.073793165,0.05909962
0,0.038378544,0.09970399,0.06904127
0,0.24461235,0.09014388,0.16737811
0,0.19871569,0.055581942,0.1271488
0,0.001749956,0.08809632,0.044923138
0,0.0971219,0.17617907,0.13665049
0,0.3627162,0.08765221,0.2251842
0,0.00014688354,0.19806528,0.09910608
0,0.033842467,0.03147535,0.03265891
0,0.38229516,0.082393,0.23234408
0,0.08795622,0.03352155,0.060738884
0,0.05126418,0.12686123,0.089062706
0,0.03233065,0.11781707,0.07507386
0,0.04854701,0.04553103,0.04703902
0,0.09696907,0.038141146,0.06755511
0,0.070973404,0.014786595,0.04288
0,0.26181096,0.20414717,0.23297906
0,0.006113149,0.023238,0.014675574
0,0.1409935,0.03878882,0.089891165
0,0.004915348,0.21177208,0.10834371
0,0.023862787,0.019200817,0.021531802
0,0.067924745,0.019192642,0.043558694
0,0.11682869,0.045458123,0.08114341
1,0.00014712324,0.1567955,0.07847131
0,0.009637879,0.021652034,0.015644956
0,0.013380058,0.019107841,0.01624395
1,0.16516857,0.1768999,0.17103423
0,0.020157263,0.11156166,0.06585947
0,0.017827211,0.04515929,0.03149325
0,0.05354709,0.08380399,0.06867554
0,0.03646423,0.20079753,0.11863088
0,0.12233104,0.1940707,0.15820086
0,0.09592473,0.06779368,0.0818592
0,0.15540807,0.076425634,0.11591685
0,0.096126884,0.08759869,0.09186278
0,0.07202435,0.014461867,0.04324311
0,0.19254027,0.074742734,0.13364151
0,0.18078941,0.11470116,0.14774528
0,0.052233327,0.039798096,0.04601571
0,0.047684398,0.06225122,0.05496781
0,0.13257614,0.11677559,0.12467586
0,0.073705934,0.076905206,0.075305566
0,0.27725425,0.09865389,0.18795407
0,0.071347065,0.029064467,0.050205767
0,0.07612054,0.027283745,0.05170214
1,0.7190261,0.14626916,0.43264762
0,0.053256698,0.11603103,0.08464386
0,0.054500613,0.26219854,0.15834957
0,0.037105873,0.08328473,0.0601953
0,0.025560047,0.019505262,0.022532655
0,0.16968359,0.13719393,0.15343876
1,0.109476306,0.1563724,0.13292435
1,0.2944908,0.117916316,0.20620357
0,0.17807724,0.117533624,0.14780542
0,0.07660533,0.0806568,0.07863106
0,0.094937846,0.24628793,0.17061289
0,0.10558321,0.02626575,0.06592448
0,0.113666944,0.17889513,0.14628103
0,0.027325189,0.13171954,0.079522364
0,0.061770383,0.05537558,0.05857298
1,0.06199338,0.05426987,0.058131624
0,0.21255976,0.26166305,0.2371114
1,0.2812487,0.35532507,0.3182869
0,0.17844313,0.20125921,0.18985116
0,0.096834086,0.19116013,0.1439971
0,0.060262337,0.1633078,0.11178507
0,0.052627016,0.07917124,0.065899126
0,0.04457098,0.10835775,0.07646436
0,0.033586513,0.054215893,0.043901205
0,0.33355907,0.10671511,0.22013709
0,0.1931003,0.042058792,0.11757955
0,0.051457047,0.0713219,0.061389472
0,0.07340576,0.034973707,0.054189734
1,0.2309034,0.18766631,0.20928486
0,0.03559217,0.07681174,0.056201953
0,0.10264161,0.090294324,0.09646797
0,0.011570041,0.083478965,0.047524504
